gene	position	subunit	MFH	type
TraesCSU01G072000	1575	3	1.505391635	TVGs
TraesCSU01G084300	1831	3	1.311685007	TVGs
TraesCSU01G091600	299	3	1.052546306	TVGs
TraesCSU01G110300	1692	3	2.135744586	TVGs
TraesCSU01G113600	1965	3	1.045176482	TVGs
TraesCSU01G126800	1226	3	2.775483629	TVGs
TraesCSU01G190600	694	3	1.449705821	TVGs
TraesCSU01G197600	694	3	1.449705821	TVGs
TraesCS1A01G018600	1038	3	2.01797754	TVGs
TraesCS1A01G025600	1163	3	1.521441642	TVGs
TraesCS1A01G049700	1449	3	3.091988403	TVGs
TraesCS1A01G079800	1297	3	1.170148683	TVGs
TraesCS1A01G093800	556	3	2.539364184	TVGs
TraesCS1A01G095800	1300	3	1.427655472	TVGs
TraesCS1A01G116700	975	3	1.924713016	TVGs
TraesCS1A01G123900	253	3	2.533566312	TVGs
TraesCS1A01G139500	86	3	1.638995484	TVGs
TraesCS1A01G145000	1631	3	5.046169107	TVGs
TraesCS1A01G159400	630	3	1.640757481	TVGs
TraesCS1A01G177800	1319	3	1.724883765	TVGs
TraesCS1A01G182300	1768	3	1.872219647	TVGs
TraesCS1A01G187700	36	3	2.728005881	TVGs
TraesCS1A01G221900	1288	3	2.30141223	TVGs
TraesCS1A01G258000	1206	3	2.486399361	TVGs
TraesCS1A01G277500	824	3	2.753041828	TVGs
TraesCS1A01G279100	1728	3	1.019652677	TVGs
TraesCS1A01G281700	581	3	1.477311741	TVGs
TraesCS1A01G295800	721	3	5.549147332	TVGs
TraesCS1A01G298100	1825	3	1.076281576	TVGs
TraesCS1A01G306200	1658	3	1.039873547	TVGs
TraesCS1A01G334700	216	3	2.040014224	TVGs
TraesCS1A01G346800	438	3	1.283888479	TVGs
TraesCS1A01G381400	230	3	6.502410176	TVGs
TraesCS1A01G420900	1481	3	1.101417075	TVGs
TraesCS1A01G426700	10	3	1.505204914	TVGs
TraesCS1B01G022300	277	3	1.262171011	TVGs
TraesCS1B01G097200	257	3	1.426065257	TVGs
TraesCS1B01G097400	281	3	4.313537901	TVGs
TraesCS1B01G113300	513	3	1.357451996	TVGs
TraesCS1B01G139200	1178	3	1.499078204	TVGs
TraesCS1B01G143100	253	3	2.05453462	TVGs
TraesCS1B01G159900	1904	3	1.77532311	TVGs
TraesCS1B01G173300	189	3	1.697969787	TVGs
TraesCS1B01G175800	583	3	2.058067598	TVGs
TraesCS1B01G195500	36	3	2.033658643	TVGs
TraesCS1B01G235100	326	3	1.736923707	TVGs
TraesCS1B01G244800	1588	3	3.457980151	TVGs
TraesCS1B01G248600	720	3	2.099915585	TVGs
TraesCS1B01G258700	174	3	4.862102678	TVGs
TraesCS1B01G268400	1225	3	2.663922972	TVGs
TraesCS1B01G280000	1818	3	2.234954876	TVGs
TraesCS1B01G286300	582	3	2.586424758	TVGs
TraesCS1B01G286500	822	3	3.275371217	TVGs
TraesCS1B01G356100	1121	3	1.243723268	TVGs
TraesCS1B01G360800	528	3	1.712015528	TVGs
TraesCS1B01G393900	1700	3	1.791732272	TVGs
TraesCS1B01G415800	569	3	2.224519506	TVGs
TraesCS1B01G449200	1200	3	1.85307466	TVGs
TraesCS1B01G461600	10	3	1.670123266	TVGs
TraesCS1D01G019100	1865	3	2.317734346	TVGs
TraesCS1D01G030600	1555	3	1.811501892	TVGs
TraesCS1D01G061600	1491	3	2.869012736	TVGs
TraesCS1D01G064500	1682	3	2.154300945	TVGs
TraesCS1D01G081200	277	3	2.241675656	TVGs
TraesCS1D01G109200	1694	3	3.485279284	TVGs
TraesCS1D01G110900	1498	3	1.460315146	TVGs
TraesCS1D01G121200	598	3	1.367497221	TVGs
TraesCS1D01G130400	254	3	1.696265717	TVGs
TraesCS1D01G141000	472	3	2.052170896	TVGs
TraesCS1D01G154800	172	3	1.498691483	TVGs
TraesCS1D01G156800	624	3	1.912753325	TVGs
TraesCS1D01G175900	780	3	1.99021986	TVGs
TraesCS1D01G205300	1162	3	1.889591719	TVGs
TraesCS1D01G237100	267	3	2.780411564	TVGs
TraesCS1D01G237300	115	3	1.251551438	TVGs
TraesCS1D01G263400	202	3	1.914949114	TVGs
TraesCS1D01G268500	387	3	2.704963651	TVGs
TraesCS1D01G282100	143	3	7.359214718	TVGs
TraesCS1D01G331400	166	3	1.355978541	TVGs
TraesCS1D01G335000	522	3	1.295790455	TVGs
TraesCS1D01G349700	536	3	1.211058133	TVGs
TraesCS1D01G361400	1376	3	1.162387584	TVGs
TraesCS1D01G361700	1861	3	1.972596514	TVGs
TraesCS1D01G363700	1886	3	1.041815813	TVGs
TraesCS1D01G369300	208	3	2.156326378	TVGs
TraesCS1D01G426800	1212	3	1.819133554	TVGs
TraesCS1D01G441400	599	3	1.963398656	TVGs
TraesCS2A01G014300	123	3	3.519647326	TVGs
TraesCS2A01G035700	1928	3	2.194080602	TVGs
TraesCS2A01G050600	95	3	3.815516259	TVGs
TraesCS2A01G106500	746	3	2.79034017	TVGs
TraesCS2A01G116100	217	3	2.063493828	TVGs
TraesCS2A01G142300	1381	3	2.254403258	TVGs
TraesCS2A01G152000	465	3	1.712446074	TVGs
TraesCS2A01G163600	876	3	1.242621693	TVGs
TraesCS2A01G211100	86	3	1.607929904	TVGs
TraesCS2A01G272600	1910	3	2.422514309	TVGs
TraesCS2A01G278400	748	3	2.305046541	TVGs
TraesCS2A01G294600	1757	3	1.58932086	TVGs
TraesCS2A01G299100	48	3	2.914905675	TVGs
TraesCS2A01G313000	93	3	1.106067553	TVGs
TraesCS2A01G319000	1416	3	4.317543525	TVGs
TraesCS2A01G325800	1974	3	2.78425042	TVGs
TraesCS2A01G357800	827	3	1.478814368	TVGs
TraesCS2A01G372500	23	3	1.408917944	TVGs
TraesCS2A01G374100	1346	3	1.197816127	TVGs
TraesCS2A01G411200	270	3	1.480428522	TVGs
TraesCS2A01G432100	243	3	1.71512281	TVGs
TraesCS2A01G432600	1011	3	1.498689522	TVGs
TraesCS2A01G455100	694	3	1.273113273	TVGs
TraesCS2A01G459700	692	3	1.547684704	TVGs
TraesCS2A01G510800	1236	3	1.855802215	TVGs
TraesCS2A01G574200	990	3	2.035214402	TVGs
TraesCS2A01G580800	667	3	1.10458181	TVGs
TraesCS2B01G063900	23	3	4.001482911	TVGs
TraesCS2B01G086800	1359	3	1.018877811	TVGs
TraesCS2B01G107200	584	3	1.54624359	TVGs
TraesCS2B01G108000	1284	3	1.268867775	TVGs
TraesCS2B01G124100	839	3	3.756379971	TVGs
TraesCS2B01G137800	1447	3	1.337593311	TVGs
TraesCS2B01G149100	1202	3	1.839563795	TVGs
TraesCS2B01G178400	1865	3	2.141093322	TVGs
TraesCS2B01G181600	1068	3	2.000742993	TVGs
TraesCS2B01G195400	61	3	1.315037125	TVGs
TraesCS2B01G203200	613	3	2.228472569	TVGs
TraesCS2B01G204300	1146	3	2.114927278	TVGs
TraesCS2B01G236700	96	3	1.632028135	TVGs
TraesCS2B01G240900	1583	3	1.375975244	TVGs
TraesCS2B01G289900	660	3	5.054864375	TVGs
TraesCS2B01G309700	165	3	1.658105961	TVGs
TraesCS2B01G320000	39	3	2.068451531	TVGs
TraesCS2B01G324700	211	3	1.773816885	TVGs
TraesCS2B01G330100	96	3	1.222696054	TVGs
TraesCS2B01G336000	964	3	2.011481962	TVGs
TraesCS2B01G346500	1161	3	2.153141342	TVGs
TraesCS2B01G351500	1421	3	1.267791064	TVGs
TraesCS2B01G395700	1589	3	1.509605988	TVGs
TraesCS2B01G417300	1675	3	4.02256204	TVGs
TraesCS2B01G426500	7	3	2.70731346	TVGs
TraesCS2B01G530300	1818	3	1.508961565	TVGs
TraesCS2B01G541300	1161	3	2.304834742	TVGs
TraesCS2B01G541700	1755	3	2.439377816	TVGs
TraesCS2B01G587800	33	3	1.200272532	TVGs
TraesCS2B01G595300	1142	3	1.905243676	TVGs
TraesCS2B01G611800	1024	3	1.335611617	TVGs
TraesCS2D01G068400	134	3	1.559355915	TVGs
TraesCS2D01G069300	1249	3	1.031878117	TVGs
TraesCS2D01G091300	680	3	1.138777515	TVGs
TraesCS2D01G095800	1913	3	1.959671353	TVGs
TraesCS2D01G106800	431	3	1.72802219	TVGs
TraesCS2D01G114800	741	3	4.712624251	TVGs
TraesCS2D01G119100	485	3	1.87087343	TVGs
TraesCS2D01G146300	538	3	1.545231811	TVGs
TraesCS2D01G160400	1071	3	2.925413733	TVGs
TraesCS2D01G173600	206	3	1.890596071	TVGs
TraesCS2D01G176700	62	3	1.339324516	TVGs
TraesCS2D01G183700	1318	3	1.505463186	TVGs
TraesCS2D01G211700	960	3	1.129465291	TVGs
TraesCS2D01G217300	86	3	1.370545662	TVGs
TraesCS2D01G291000	165	3	1.800690334	TVGs
TraesCS2D01G292300	1737	3	1.665904784	TVGs
TraesCS2D01G318500	1489	3	1.289112336	TVGs
TraesCS2D01G342000	657	3	1.147915745	TVGs
TraesCS2D01G346600	1944	3	1.599160221	TVGs
TraesCS2D01G352900	1291	3	1.71468485	TVGs
TraesCS2D01G396800	298	3	2.834133622	TVGs
TraesCS2D01G402500	886	3	6.797128727	TVGs
TraesCS2D01G417300	948	3	1.379165415	TVGs
TraesCS2D01G419000	1725	3	1.113359826	TVGs
TraesCS2D01G425600	1858	3	1.185492254	TVGs
TraesCS2D01G436200	1365	3	2.24425495	TVGs
TraesCS2D01G450800	962	3	2.195682957	TVGs
TraesCS2D01G463100	1929	3	1.177042525	TVGs
TraesCS2D01G468900	1539	3	1.311887972	TVGs
TraesCS2D01G479100	1068	3	1.565457935	TVGs
TraesCS2D01G483300	1471	3	4.861675936	TVGs
TraesCS2D01G491700	1108	3	1.191917354	TVGs
TraesCS2D01G520900	1169	3	1.059920108	TVGs
TraesCS2D01G521500	833	3	1.252342128	TVGs
TraesCS2D01G544100	1922	3	2.144234698	TVGs
TraesCS2D01G558500	43	3	1.625068349	TVGs
TraesCS2D01G570900	1962	3	1.545602836	TVGs
TraesCS2D01G575200	196	3	8.766326459	TVGs
TraesCS3A01G018500	369	3	1.627204531	TVGs
TraesCS3A01G024900	547	3	1.819774193	TVGs
TraesCS3A01G075800	819	3	3.084128504	TVGs
TraesCS3A01G083000	1486	3	1.381867709	TVGs
TraesCS3A01G134100	92	3	2.324541903	TVGs
TraesCS3A01G142800	452	3	2.194214671	TVGs
TraesCS3A01G170800	1290	3	2.038702846	TVGs
TraesCS3A01G195700	440	3	1.120766646	TVGs
TraesCS3A01G199600	126	3	2.207900351	TVGs
TraesCS3A01G204400	1168	3	1.143522541	TVGs
TraesCS3A01G216800	315	3	7.368029822	TVGs
TraesCS3A01G231000	14	3	1.739241288	TVGs
TraesCS3A01G260000	903	3	3.549822379	TVGs
TraesCS3A01G270600	1908	3	1.117032606	TVGs
TraesCS3A01G271600	1476	3	1.613791052	TVGs
TraesCS3A01G274600	139	3	1.513331376	TVGs
TraesCS3A01G328000	906	3	2.382204412	TVGs
TraesCS3A01G368800	1155	3	2.138600536	TVGs
TraesCS3A01G373900	1655	3	7.88157822	TVGs
TraesCS3A01G407700	1121	3	3.125405135	TVGs
TraesCS3A01G449000	577	3	1.792722388	TVGs
TraesCS3A01G478800	66	3	1.068025367	TVGs
TraesCS3A01G494800	1540	3	3.143745817	TVGs
TraesCS3A01G535100	1487	3	1.623417836	TVGs
TraesCS3B01G131300	210	3	10.90596243	TVGs
TraesCS3B01G137100	187	3	1.066869271	TVGs
TraesCS3B01G138900	1097	3	2.629614255	TVGs
TraesCS3B01G162300	451	3	1.428923917	TVGs
TraesCS3B01G167800	93	3	2.595712376	TVGs
TraesCS3B01G175100	465	3	1.843028063	TVGs
TraesCS3B01G175200	465	3	1.843028063	TVGs
TraesCS3B01G178600	674	3	3.590811154	TVGs
TraesCS3B01G219900	1064	3	1.277439299	TVGs
TraesCS3B01G260300	8	3	2.791064456	TVGs
TraesCS3B01G284600	541	3	1.940854664	TVGs
TraesCS3B01G287300	1116	3	1.07717844	TVGs
TraesCS3B01G293100	894	3	3.841485916	TVGs
TraesCS3B01G306000	640	3	1.890270062	TVGs
TraesCS3B01G315900	17	3	2.908400548	TVGs
TraesCS3B01G339200	71	3	2.113389858	TVGs
TraesCS3B01G364500	141	3	3.5259411	TVGs
TraesCS3B01G382900	664	3	2.619332678	TVGs
TraesCS3B01G385900	150	3	1.514644367	TVGs
TraesCS3B01G390500	294	3	3.21953755	TVGs
TraesCS3B01G416100	1156	3	2.667517935	TVGs
TraesCS3B01G462800	238	3	1.156993528	TVGs
TraesCS3B01G494500	810	3	1.19368301	TVGs
TraesCS3B01G511900	1542	3	1.370238613	TVGs
TraesCS3B01G549300	1598	3	1.638032977	TVGs
TraesCS3B01G557500	551	3	1.955873564	TVGs
TraesCS3B01G597500	770	3	1.183275269	TVGs
TraesCS3D01G001400	243	3	3.686317721	TVGs
TraesCS3D01G010600	429	3	2.393628729	TVGs
TraesCS3D01G021200	568	3	1.665367477	TVGs
TraesCS3D01G028500	1289	3	1.725357758	TVGs
TraesCS3D01G033200	1618	3	4.201612651	TVGs
TraesCS3D01G039200	1474	3	1.521793206	TVGs
TraesCS3D01G151500	959	3	1.834390175	TVGs
TraesCS3D01G153500	1287	3	1.690917898	TVGs
TraesCS3D01G218700	472	3	2.952822514	TVGs
TraesCS3D01G218800	317	3	8.539749265	TVGs
TraesCS3D01G222200	180	3	2.14902372	TVGs
TraesCS3D01G246600	99	3	3.659539955	TVGs
TraesCS3D01G260200	900	3	2.759226723	TVGs
TraesCS3D01G277500	822	3	1.895951879	TVGs
TraesCS3D01G284500	530	3	1.31434399	TVGs
TraesCS3D01G302700	155	3	2.224026916	TVGs
TraesCS3D01G304800	731	3	2.28929339	TVGs
TraesCS3D01G309900	17	3	1.143471886	TVGs
TraesCS3D01G314500	1021	3	1.541653146	TVGs
TraesCS3D01G351700	207	3	7.630811998	TVGs
TraesCS3D01G366300	1845	3	1.475476195	TVGs
TraesCS3D01G377200	786	3	1.349148298	TVGs
TraesCS3D01G387600	1769	3	3.827786905	TVGs
TraesCS3D01G399700	159	3	1.019519076	TVGs
TraesCS3D01G426100	933	3	1.763120794	TVGs
TraesCS3D01G449200	503	3	2.531880574	TVGs
TraesCS3D01G457400	217	3	1.100941631	TVGs
TraesCS3D01G465600	156	3	1.340524746	TVGs
TraesCS3D01G509100	249	3	1.151035571	TVGs
TraesCS3D01G533700	781	3	1.480747082	TVGs
TraesCS4A01G002000	67	3	1.708557049	TVGs
TraesCS4A01G027700	256	3	5.745169312	TVGs
TraesCS4A01G032900	1733	3	1.396417046	TVGs
TraesCS4A01G037000	258	3	1.678282993	TVGs
TraesCS4A01G053900	214	3	2.412348997	TVGs
TraesCS4A01G063900	444	3	1.038198032	TVGs
TraesCS4A01G065400	959	3	1.936466113	TVGs
TraesCS4A01G091300	928	3	2.691001786	TVGs
TraesCS4A01G095600	1149	3	1.706119679	TVGs
TraesCS4A01G099200	630	3	1.908611732	TVGs
TraesCS4A01G116800	224	3	3.281622041	TVGs
TraesCS4A01G122300	1723	3	1.12260637	TVGs
TraesCS4A01G130300	862	3	2.498205479	TVGs
TraesCS4A01G193900	187	3	4.549687891	TVGs
TraesCS4A01G233500	101	3	1.418311159	TVGs
TraesCS4A01G233600	1848	3	2.353164356	TVGs
TraesCS4A01G274900	1183	3	1.218555914	TVGs
TraesCS4A01G275600	1964	3	2.158305908	TVGs
TraesCS4A01G278300	1620	3	1.087369273	TVGs
TraesCS4A01G297900	1707	3	1.80276173	TVGs
TraesCS4A01G298100	560	3	2.085929102	TVGs
TraesCS4A01G334400	1941	3	1.219915783	TVGs
TraesCS4A01G336800	860	3	1.23119026	TVGs
TraesCS4A01G339500	188	3	1.43633793	TVGs
TraesCS4A01G355600	1608	3	1.36463669	TVGs
TraesCS4A01G356200	508	3	1.618979133	TVGs
TraesCS4A01G388000	811	3	3.078375176	TVGs
TraesCS4A01G419400	282	3	3.110552203	TVGs
TraesCS4A01G419800	1748	3	1.786791274	TVGs
TraesCS4A01G434000	1574	3	2.663098938	TVGs
TraesCS4A01G499200	1560	3	1.420615478	TVGs
TraesCS4B01G009500	240	3	1.491383599	TVGs
TraesCS4B01G051600	733	3	3.952256448	TVGs
TraesCS4B01G059500	133	3	4.124727963	TVGs
TraesCS4B01G082100	1810	3	1.017312924	TVGs
TraesCS4B01G090600	1184	3	2.072636507	TVGs
TraesCS4B01G121300	187	3	5.050360197	TVGs
TraesCS4B01G155800	1378	3	2.052688057	TVGs
TraesCS4B01G179300	1161	3	6.757608559	TVGs
TraesCS4B01G187600	218	3	3.216611791	TVGs
TraesCS4B01G197400	1455	3	1.093175342	TVGs
TraesCS4B01G205100	355	3	2.102209739	TVGs
TraesCS4B01G208900	1735	3	7.70848211	TVGs
TraesCS4B01G209000	1160	3	2.058636924	TVGs
TraesCS4B01G213400	938	3	2.791580572	TVGs
TraesCS4B01G224800	307	3	4.659361632	TVGs
TraesCS4B01G272400	1136	3	1.852270682	TVGs
TraesCS4B01G278100	244	3	5.72227153	TVGs
TraesCS4B01G283700	935	3	1.431468493	TVGs
TraesCS4B01G296300	1115	3	1.196878709	TVGs
TraesCS4B01G299100	1381	3	1.357396691	TVGs
TraesCS4B01G323300	1949	3	3.854822112	TVGs
TraesCS4B01G339500	433	3	1.374833317	TVGs
TraesCS4B01G345600	1946	3	1.785347825	TVGs
TraesCS4B01G356900	454	3	1.192299296	TVGs
TraesCS4D01G042000	535	3	1.127338421	TVGs
TraesCS4D01G052800	711	3	2.389962764	TVGs
TraesCS4D01G068900	1521	3	2.401787847	TVGs
TraesCS4D01G080600	1943	3	1.3738003	TVGs
TraesCS4D01G080700	91	3	1.749490145	TVGs
TraesCS4D01G105300	756	3	1.503983272	TVGs
TraesCS4D01G167900	975	3	1.138203607	TVGs
TraesCS4D01G176300	971	3	2.928218434	TVGs
TraesCS4D01G179700	1641	3	2.94370952	TVGs
TraesCS4D01G189000	429	3	3.399501062	TVGs
TraesCS4D01G205000	433	3	1.920540716	TVGs
TraesCS4D01G206000	343	3	1.97980945	TVGs
TraesCS4D01G214100	999	3	2.740667109	TVGs
TraesCS4D01G225400	316	3	3.639812457	TVGs
TraesCS4D01G230700	237	3	1.227794965	TVGs
TraesCS4D01G251700	232	3	2.760209704	TVGs
TraesCS4D01G267600	273	3	1.31213469	TVGs
TraesCS4D01G267800	306	3	1.533904027	TVGs
TraesCS4D01G271500	1185	3	1.587123029	TVGs
TraesCS4D01G276500	252	3	6.081933702	TVGs
TraesCS4D01G279900	1327	3	1.223754045	TVGs
TraesCS4D01G281200	1803	3	2.362360058	TVGs
TraesCS4D01G298000	1583	3	1.492415754	TVGs
TraesCS4D01G303400	554	3	4.727256312	TVGs
TraesCS4D01G323600	1866	3	1.644318718	TVGs
TraesCS4D01G359000	1248	3	1.734752283	TVGs
TraesCS4D01G365100	368	3	1.295667445	TVGs
TraesCS5A01G009800	68	3	2.632149519	TVGs
TraesCS5A01G018200	87	3	3.302088814	TVGs
TraesCS5A01G038800	583	3	1.417113337	TVGs
TraesCS5A01G046100	1252	3	1.054092961	TVGs
TraesCS5A01G059600	1932	3	1.008219679	TVGs
TraesCS5A01G076300	1356	3	1.679051844	TVGs
TraesCS5A01G098200	46	3	1.716406507	TVGs
TraesCS5A01G105100	1284	3	1.910967887	TVGs
TraesCS5A01G139000	303	3	1.403740258	TVGs
TraesCS5A01G144000	520	3	1.867739861	TVGs
TraesCS5A01G150800	1102	3	1.694255405	TVGs
TraesCS5A01G163300	651	3	1.201189452	TVGs
TraesCS5A01G164700	1407	3	1.426146649	TVGs
TraesCS5A01G176600	104	3	1.674401061	TVGs
TraesCS5A01G204400	1496	3	3.582715244	TVGs
TraesCS5A01G212500	297	3	2.26300607	TVGs
TraesCS5A01G215200	785	3	3.790642813	TVGs
TraesCS5A01G220200	1238	3	1.651638143	TVGs
TraesCS5A01G246700	680	3	2.809078419	TVGs
TraesCS5A01G251000	200	3	3.079884464	TVGs
TraesCS5A01G251200	1525	3	1.521683615	TVGs
TraesCS5A01G268100	240	3	4.169535821	TVGs
TraesCS5A01G296200	59	3	3.229996982	TVGs
TraesCS5A01G299100	1353	3	1.461389806	TVGs
TraesCS5A01G337100	914	3	1.286373405	TVGs
TraesCS5A01G342600	256	3	1.982819665	TVGs
TraesCS5A01G347000	76	3	2.976129717	TVGs
TraesCS5A01G392100	471	3	2.10457845	TVGs
TraesCS5A01G394900	1039	3	2.555701238	TVGs
TraesCS5A01G404500	1326	3	1.482628477	TVGs
TraesCS5A01G444300	610	3	2.497639051	TVGs
TraesCS5A01G453900	1880	3	2.688016607	TVGs
TraesCS5A01G469000	775	3	1.11564693	TVGs
TraesCS5A01G469800	294	3	1.532599816	TVGs
TraesCS5A01G473800	1044	3	1.646496754	TVGs
TraesCS5A01G484800	1560	3	1.573567406	TVGs
TraesCS5A01G516300	1699	3	1.832558058	TVGs
TraesCS5A01G528400	88	3	1.440141102	TVGs
TraesCS5B01G005300	1914	3	4.857842922	TVGs
TraesCS5B01G007500	74	3	3.867483869	TVGs
TraesCS5B01G007600	840	3	1.169822887	TVGs
TraesCS5B01G023900	76	3	3.262587631	TVGs
TraesCS5B01G082400	1309	3	1.612479812	TVGs
TraesCS5B01G108300	1731	3	1.550596122	TVGs
TraesCS5B01G126800	1245	3	1.410368383	TVGs
TraesCS5B01G138100	290	3	1.747773029	TVGs
TraesCS5B01G173300	103	3	1.742385863	TVGs
TraesCS5B01G208600	799	3	6.251539179	TVGs
TraesCS5B01G218600	16	3	7.355904855	TVGs
TraesCS5B01G243700	981	3	2.601067686	TVGs
TraesCS5B01G245700	862	3	13.60681282	TVGs
TraesCS5B01G249000	209	3	2.834860745	TVGs
TraesCS5B01G295400	57	3	2.086425862	TVGs
TraesCS5B01G295600	159	3	3.007141704	TVGs
TraesCS5B01G305700	200	3	1.362693719	TVGs
TraesCS5B01G315100	1105	3	1.21612648	TVGs
TraesCS5B01G330800	1697	3	1.343678016	TVGs
TraesCS5B01G331700	139	3	1.567076018	TVGs
TraesCS5B01G335100	827	3	1.224508637	TVGs
TraesCS5B01G359800	1238	3	2.301270979	TVGs
TraesCS5B01G399800	1045	3	3.39864073	TVGs
TraesCS5B01G399900	718	3	1.947657417	TVGs
TraesCS5B01G442000	1200	3	1.860571249	TVGs
TraesCS5B01G482400	345	3	1.494241737	TVGs
TraesCS5B01G490800	403	3	6.671978232	TVGs
TraesCS5B01G491200	553	3	4.789014368	TVGs
TraesCS5B01G491500	1012	3	2.310775886	TVGs
TraesCS5B01G534100	1962	3	2.599471151	TVGs
TraesCS5B01G536500	767	3	1.405214777	TVGs
TraesCS5B01G559300	1656	3	1.750165431	TVGs
TraesCS5B01G561000	1972	3	1.383742975	TVGs
TraesCS5D01G014400	73	3	2.493920703	TVGs
TraesCS5D01G014700	52	3	4.451853441	TVGs
TraesCS5D01G089700	1311	3	2.144416883	TVGs
TraesCS5D01G100700	1309	3	1.557405428	TVGs
TraesCS5D01G114300	1250	3	1.547292681	TVGs
TraesCS5D01G139400	256	3	1.318918367	TVGs
TraesCS5D01G140900	883	3	2.829111413	TVGs
TraesCS5D01G141200	571	3	2.732196474	TVGs
TraesCS5D01G152700	297	3	1.721510142	TVGs
TraesCS5D01G154300	1393	3	1.470821938	TVGs
TraesCS5D01G160900	549	3	1.183075817	TVGs
TraesCS5D01G165000	117	3	2.556703213	TVGs
TraesCS5D01G170400	147	3	1.860871845	TVGs
TraesCS5D01G178300	550	3	2.240319223	TVGs
TraesCS5D01G180200	422	3	4.422141861	TVGs
TraesCS5D01G180300	89	3	1.412120756	TVGs
TraesCS5D01G188900	741	3	1.705463079	TVGs
TraesCS5D01G211700	1229	3	1.477591211	TVGs
TraesCS5D01G216100	1538	3	2.85110845	TVGs
TraesCS5D01G216800	800	3	6.067745326	TVGs
TraesCS5D01G276100	224	3	3.704403612	TVGs
TraesCS5D01G280700	1196	3	9.459339017	TVGs
TraesCS5D01G303400	56	3	1.823859591	TVGs
TraesCS5D01G312200	1074	3	1.350993217	TVGs
TraesCS5D01G342600	976	3	1.948525652	TVGs
TraesCS5D01G347400	1136	3	1.51454389	TVGs
TraesCS5D01G353400	120	3	2.930605412	TVGs
TraesCS5D01G366400	1290	3	1.957970694	TVGs
TraesCS5D01G376000	835	3	1.574574363	TVGs
TraesCS5D01G404300	1068	3	3.47030081	TVGs
TraesCS5D01G408200	933	3	4.710604638	TVGs
TraesCS5D01G450100	31	3	1.830496789	TVGs
TraesCS5D01G452000	611	3	2.395115373	TVGs
TraesCS5D01G454000	910	3	11.7684545	TVGs
TraesCS5D01G489000	1069	3	2.222880413	TVGs
TraesCS5D01G515800	402	3	1.148158029	TVGs
TraesCS5D01G534000	787	3	1.006644943	TVGs
TraesCS5D01G552100	1476	3	2.131293268	TVGs
TraesCS5D01G556400	1006	3	1.697155488	TVGs
TraesCS6A01G041900	187	3	1.41914624	TVGs
TraesCS6A01G048600	1401	3	1.286345442	TVGs
TraesCS6A01G094300	893	3	2.911799674	TVGs
TraesCS6A01G101800	1838	3	1.611298171	TVGs
TraesCS6A01G108300	828	3	1.622523633	TVGs
TraesCS6A01G112500	254	3	3.742482768	TVGs
TraesCS6A01G121500	1330	3	1.075967623	TVGs
TraesCS6A01G123300	290	3	2.862276692	TVGs
TraesCS6A01G132200	1654	3	1.502525103	TVGs
TraesCS6A01G136700	1540	3	2.182698676	TVGs
TraesCS6A01G215700	1940	3	1.273446756	TVGs
TraesCS6A01G217500	314	3	2.339286936	TVGs
TraesCS6A01G228900	1253	3	2.582616434	TVGs
TraesCS6A01G247900	104	3	2.053612445	TVGs
TraesCS6A01G283700	541	3	2.717441864	TVGs
TraesCS6A01G292600	829	3	3.251797119	TVGs
TraesCS6A01G306800	1857	3	1.032948853	TVGs
TraesCS6A01G312400	1903	3	3.669671494	TVGs
TraesCS6A01G314500	139	3	1.871432496	TVGs
TraesCS6A01G320100	1868	3	1.190051787	TVGs
TraesCS6A01G321300	658	3	2.939544826	TVGs
TraesCS6A01G323800	387	3	7.591644027	TVGs
TraesCS6A01G374700	137	3	1.471782865	TVGs
TraesCS6A01G383700	1834	3	1.912013606	TVGs
TraesCS6A01G411900	1930	3	1.802022762	TVGs
TraesCS6B01G027800	1087	3	1.439644716	TVGs
TraesCS6B01G056100	1356	3	1.357252791	TVGs
TraesCS6B01G074100	15	3	2.581129729	TVGs
TraesCS6B01G128200	743	3	2.828732102	TVGs
TraesCS6B01G141700	251	3	3.589329325	TVGs
TraesCS6B01G164900	1116	3	2.349797991	TVGs
TraesCS6B01G178500	1259	3	2.016976863	TVGs
TraesCS6B01G184100	16	3	1.225152355	TVGs
TraesCS6B01G192200	557	3	1.065310139	TVGs
TraesCS6B01G217300	990	3	1.515485061	TVGs
TraesCS6B01G257800	896	3	2.418713086	TVGs
TraesCS6B01G260100	373	3	3.031862539	TVGs
TraesCS6B01G261900	341	3	1.186053927	TVGs
TraesCS6B01G278100	1577	3	1.22737927	TVGs
TraesCS6B01G298500	1733	3	4.286810515	TVGs
TraesCS6B01G304200	1867	3	1.803878881	TVGs
TraesCS6B01G313900	1417	3	1.445237999	TVGs
TraesCS6B01G337300	453	3	2.649611179	TVGs
TraesCS6B01G344500	172	3	2.045889592	TVGs
TraesCS6B01G352000	670	3	1.578703426	TVGs
TraesCS6B01G354400	376	3	6.720198726	TVGs
TraesCS6B01G370600	1542	3	1.892200992	TVGs
TraesCS6D01G017100	858	3	3.131032116	TVGs
TraesCS6D01G055200	137	3	1.305975068	TVGs
TraesCS6D01G057800	1712	3	2.468828102	TVGs
TraesCS6D01G087400	1024	3	1.451262568	TVGs
TraesCS6D01G094700	570	3	1.946096295	TVGs
TraesCS6D01G097400	229	3	4.251788362	TVGs
TraesCS6D01G102700	254	3	3.163713197	TVGs
